Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Of which river is the river Kichi Sipi Bridge crosses a tributary?,Into which larger river does the Nelson River flow as a tributary?,"The Nelson River flows directly into Hudson Bay, not into a larger river as a tributary.",Hudson Bay,True,0.2222222222222222,0.0,预测答案“Hudson Bay”直接提供了标准答案中的核心信息，即纳尔逊河最终流入哈德逊湾，而非作为支流汇入更大的河流。虽然预测答案省略了标准答案中“不是作为支流汇入更大河流”的补充说明，但问题的主要焦点是询问纳尔逊河汇入的水体，而预测答案准确指出了这一目的地，语义上与标准答案的关键部分完全一致，符合“语义等价”的判断标准。,Hudson Bay,True,0.2222222222222222,0.0,预测答案“Hudson Bay”直接提供了标准答案中的核心信息，即纳尔逊河最终流入哈德逊湾，而非作为支流汇入更大的河流。虽然预测答案省略了标准答案中“不是作为支流汇入更大河流”的补充说明，但问题的主要焦点是询问纳尔逊河汇入的水体，而预测答案准确指出了这一目的地，语义上与标准答案的关键部分完全一致，符合“语义等价”的判断标准。
Who is the child of the actor who is a cast member of Love in Pawn?,Who are the cast members of Love in Pawn?,Bernard Braden and Barbara Kelly,"Bernard Braden, Barbara Kelly",True,0.9333333333333333,0.0,"预测答案“Bernard Braden, Barbara Kelly”完整包含了标准答案“Bernard Braden and Barbara Kelly”中的两位关键演员姓名，仅存在连接词“and”与逗号的细微格式差异，但语义完全等价。两者均准确列出了《Love in Pawn》的主要演员阵容，信息核心一致，没有遗漏或错误添加任何关键人物，因此符合所有判断标准，正确回答了问题。","Bernard Braden, Barbara Kelly",True,0.9333333333333333,0.0,"预测答案“Bernard Braden, Barbara Kelly”完整包含了标准答案“Bernard Braden and Barbara Kelly”中的两位关键演员姓名，仅存在连接词“and”与逗号的细微格式差异，但语义完全等价。两者均准确列出了《Love in Pawn》的主要演员阵容，信息核心一致，没有遗漏或错误添加任何关键人物，因此符合所有判断标准，正确回答了问题。"
Who is the child of the actor who is a cast member of Love in Pawn?,Which of the cast members of 'Love in Pawn' (Bernard Braden and Barbara Kelly) are actors?,Both Bernard Braden and Barbara Kelly are actors.,Bernard Braden and Barbara Kelly,True,0.8421052631578948,0.0,预测答案虽然省略了标准答案中的“Both...are actors”这一完整表述，但通过直接列出“Bernard Braden and Barbara Kelly”这一关键信息，已经隐含地确认了两人都是演员。在语义上，预测答案与标准答案的核心内容一致，即指出了问题所问的两位演员身份，且没有引入错误或矛盾信息。这种简洁回答在上下文中足以正确回答问题，符合语义等价的原则。,Bernard Braden and Barbara Kelly,True,0.8421052631578948,0.0,预测答案虽然省略了标准答案中的“Both...are actors”这一完整表述，但通过直接列出“Bernard Braden and Barbara Kelly”这一关键信息，已经隐含地确认了两人都是演员。在语义上，预测答案与标准答案的核心内容一致，即指出了问题所问的两位演员身份，且没有引入错误或矛盾信息。这种简洁回答在上下文中足以正确回答问题，符合语义等价的原则。
Who is the child of the actor who is a cast member of Love in Pawn?,Who is the child of Bernard Braden or Barbara Kelly?,Kim Braden is the daughter of Bernard Braden and Barbara Kelly.,Kim Braden,True,0.25,0.0,"预测答案""Kim Braden""直接提供了标准答案中的核心信息，即Bernard Braden和Barbara Kelly的孩子姓名。虽然预测答案省略了""daughter""这一关系描述和父母全名，但问题明确询问""child""的具体身份，预测答案精准给出了人名，与标准答案的关键信息完全一致且在语义上等价。这种简洁回答在常见问答场景中是可接受的，因为它直接满足了问题的核心需求。",Kim Braden,True,0.25,0.0,"预测答案""Kim Braden""直接提供了标准答案中的核心信息，即Bernard Braden和Barbara Kelly的孩子姓名。虽然预测答案省略了""daughter""这一关系描述和父母全名，但问题明确询问""child""的具体身份，预测答案精准给出了人名，与标准答案的关键信息完全一致且在语义上等价。这种简洁回答在常见问答场景中是可接受的，因为它直接满足了问题的核心需求。"
Who is the spouse of the first nominated African American presidential candidate?,Who was the first nominated African American presidential candidate?,"Frederick Douglass was the first African American to be nominated as a presidential candidate, receiving one vote at the 1888 Republican National Convention.","Frederick Douglass
The reference material indicates that in 1888, Frederick Douglass was invited to speak at the Republican National Convention and received one vote, making him the first African American to be a nominated candidate for President of the United States, though not a serious one in contemporary terms.",True,0.2666666666666667,0.0,预测答案明确指出弗雷德里克·道格拉斯是首位被提名的非裔美国总统候选人，这与标准答案的核心信息完全一致。尽管预测答案的表述更简洁，但它在语义上准确传达了道格拉斯在1888年共和党全国代表大会上获得一票提名这一关键事实，且没有与标准答案产生任何实质性矛盾。预测答案虽未详细说明具体年份和背景细节，但已完整回答了问题的核心要点，符合语义等价的要求。,Frederick Douglass,True,0.2666666666666667,0.0,预测答案“Frederick Douglass”直接提供了标准答案中的核心人物信息，即第一位被提名的非裔美国总统候选人。虽然预测答案没有像标准答案那样详细说明提名时间（1888年）和场合（共和党全国代表大会），但它准确抓住了问题的关键——候选人身份，在语义上与标准答案等价。根据判断标准，允许措辞上的细微差异，只要意思保持一致即可，因此预测答案正确回答了问题。
Who is the spouse of the first nominated African American presidential candidate?,Who was the spouse of Frederick Douglass?,"Frederick Douglass had two spouses: his first wife was Anna Murray Douglass, and his second wife was Helen Pitts Douglass.",Helen Pitts and Helen Pitts Douglass,False,0.3902439024390244,0.0,预测答案仅提到了弗雷德里克·道格拉斯的第二位配偶海伦·皮茨·道格拉斯，但遗漏了第一位配偶安娜·默里·道格拉斯。标准答案明确指出他有两位配偶，而预测答案未能完整涵盖这一关键信息，导致语义上不完整且不等价。尽管预测答案在措辞上允许细微差异，但缺失关键部分使其无法正确回答问题。,Helen Pitts Douglass and Anna Murray Douglass,True,0.6190476190476191,0.0,预测答案“Helen Pitts Douglass and Anna Murray Douglass”完整包含了标准答案中提到的弗雷德里克·道格拉斯的两位配偶信息，即第一任妻子安娜·默里·道格拉斯和第二任妻子海伦·皮茨·道格拉斯。尽管预测答案未明确区分配偶顺序，也未使用“first wife”和“second wife”等措辞，但语义上与标准答案完全等价，关键信息无遗漏。根据评估标准，允许措辞上的细微差异，只要核心意思一致即可，因此预测答案正确回答了问题。
What event caused the founder of Australia's liberal party to become Prime Minister?,Who founded the Liberal Party of Australia?,Robert Menzies founded the Liberal Party of Australia.,Joseph Lyons,False,0,0.0,预测答案“Joseph Lyons”与标准答案“Robert Menzies”在关键信息上完全不一致。约瑟夫·莱昂斯是澳大利亚统一党的领导人，并非自由党的创始人；而罗伯特·孟席斯于1944年创立了澳大利亚自由党，这是历史公认的事实。两者在人物身份和历史贡献上存在本质区别，因此预测答案未能正确回答关于自由党创始人的问题。,Robert Menzies,True,0.6153846153846153,0.0,预测答案“Robert Menzies”直接提供了标准答案中的核心信息，即自由党的创立者姓名。虽然预测答案省略了动词“founded”和政党全称“Liberal Party of Australia”，但在语义上与标准答案完全等价，因为问题明确询问创立者身份，仅回答姓名已足以准确回应。这种措辞差异不影响关键信息的完整性，符合“语义等价”的判断标准。
What event caused the founder of Australia's liberal party to become Prime Minister?,When did Robert Menzies serve as Prime Minister of Australia?,"Robert Menzies served as Prime Minister of Australia from 1939 to 1941 and again from 1949 to 1966 (his tenure ended before the 1972 election, making him the longest-serving PM).",1939 to 1941 and again from 1949 to 1966,True,0.6133333333333333,0.0,"""1939 to 1941""和""1949 to 1966""，这与标准答案中的核心时间信息完全一致。尽管预测答案省略了标准答案中关于任期结束背景的补充说明（如1972年选举），但问题仅询问任职时间，预测答案已完整覆盖所有必要细节，语义上与标准答案等价，且措辞差异不影响关键信息的准确性。因此，预测答案正确回答了问题。",1939 to 1941,False,0.29508196721311475,0.0,预测答案仅提供了罗伯特·孟席斯担任澳大利亚总理的第一个任期（1939年至1941年），但遗漏了他从1949年至1966年的第二个任期。标准答案明确指出他两次担任总理，且第二次任期使他成为澳大利亚历史上任期最长的总理。预测答案因信息不完整，未能全面回答关于其总理任期的全部时间范围，因此在语义上与标准答案不等价。
What event caused the founder of Australia's liberal party to become Prime Minister?,What specific political event or circumstance led to Robert Menzies first becoming Prime Minister of Australia in 1939?,"Robert Menzies first became Prime Minister of Australia in 1939 following the death of the previous Prime Minister, Joseph Lyons.",Lyons' death in 1939 saw Robert Menzies assume the Prime Ministership on the eve of war.,True,0.5531914893617021,0.0,"预测答案明确指出“Lyons' death in 1939”是导致罗伯特·孟席斯成为总理的事件，这与标准答案中“following the death of the previous Prime Minister, Joseph Lyons”的关键信息完全一致。两者在语义上等价，都强调了约瑟夫·莱昂斯的去世是直接原因，且时间背景（1939年）和结果（孟席斯接任）均吻合。尽管预测答案补充了“on the eve of war”这一细节，但这并未偏离核心事实，反而提供了更丰富的上下文，因此预测答案正确回答了问题。","The stance of Lyons and other Labor rebels against the more radical proposals of the Labor movement to deal the Great Depression had attracted the support of prominent Australian conservatives. With Australia still suffering the effects of the Great Depression, the newly formed party won a landslide victory at the 1931 Election, and the Lyons Government went on to win three consecutive elections. Lyons' death in 1939 saw Robert Menzies assume the Prime Ministership on the eve of war.",True,0.30188679245283023,0.0,"预测答案明确指出了“Lyons' death in 1939 saw Robert Menzies assume the Prime Ministership”，这与标准答案中“following the death of the previous Prime Minister, Joseph Lyons”的关键信息完全一致。尽管预测答案补充了更多背景细节（如大萧条和选举历史），但其核心语义与标准答案等价，都强调了莱昂斯去世是导致孟席斯在193年成为总理的直接政治事件，措辞差异不影响意思的一致性。"
What is the river that the Kettle Generating Station is located on a tributary of?,On which river is the Kettle Generating Station located?,The Kettle Generating Station is located on the Lower Nelson River.,"The Kettle Generating Station is located on the Lower Nelson River in Manitoba, Canada.",True,0.8,0.0,"预测答案不仅完全包含了标准答案的关键信息“Lower Nelson River”，还额外提供了更具体的地理位置“Manitoba, Canada”，这并未改变或偏离标准答案的核心内容。在语义上，两者都准确指出了发电站所在的河流，且措辞差异属于合理的补充说明，整体意思保持一致，因此预测答案正确回答了问题。",Lower Nelson River,True,0.4615384615384615,0.0,预测答案“Lower Nelson River”完整包含了标准答案中的关键地理信息“Lower Nelson River”，且与标准答案“The Kettle Generating Station is located on the Lower Nelson River”在语义上完全等价。尽管预测答案省略了句子结构，仅以河流名称作答，但根据判断标准，这种措辞差异不影响核心信息的准确性，明确指出了水电站所在的具体河流位置，因此正确回答了问题。
What is the river that the Kettle Generating Station is located on a tributary of?,"Is the Lower Nelson River a tributary of a larger river system, and if so, which main river does it flow into?","Yes, the Lower Nelson River is part of the Nelson River system, and it flows into Hudson Bay.","The Lower Nelson River is a tributary of the Nelson River, which flows into the Hudson Bay.",True,0.7428571428571428,0.0,确认了Lower Nelson River是Nelson River的支流，并明确指出其最终流入Hudson Bay。尽管措辞略有不同（如“flows into”与“flows into”的细微表述差异），但语义完全等价，且未引入任何矛盾或错误信息。预测答案以更简洁的方式传达了相同的地理关系，符合“允许措辞细微差异”的判断标准。,"The Lower Nelson River flows into the Hudson Bay, as it is a part of the Nelson River system that flows from Lake Winnipeg to Hudson Bay.",True,0.6956521739130435,0.0,它确认了“是”（Yes）的隐含含义，指出Lower Nelson River是Nelson River系统的一部分，并明确说明其最终流入Hudson Bay。虽然预测答案补充了“从Lake Winnipeg流出”这一细节，但这并未改变核心语义，反而增强了答案的完整性。在语义上，预测答案与标准答案完全等价，均正确回答了问题的主干，且措辞差异属于可接受的细微变化。
Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,Who was a leading speaker against slavery and publisher of an antislavery newspaper?,Frederick Douglass,Frederick Douglass,True,1.0,1.0,预测答案“Frederick Douglass”完全符合标准答案，两者在语义上完全等价，且预测答案直接包含了标准答案的关键信息。弗雷德里克·道格拉斯（Frederick Douglass）确实是19世纪美国著名的废奴主义演说家和报纸出版人，他创办的《北极星报》是重要的反奴隶制刊物。预测答案虽未详细展开，但核心内容与问题要求一致，措辞上的细微差异（如未提及全名细节）不影响其正确性，因此可以判定为正确回答了问题。,Frederick Douglass,True,1.0,1.0,预测答案“Frederick Douglass”完全符合标准答案，两者在语义上完全等价，且预测答案直接包含了标准答案的关键信息。弗雷德里克·道格拉斯（Frederick Douglass）确实是19世纪美国著名的废奴主义演说家和报纸出版人，他创办的《北极星报》是重要的反奴隶制刊物。预测答案虽未详细展开，但核心内容与问题要求一致，措辞上的细微差异（如未提及全名细节）不影响其正确性，因此可以判定为正确回答了问题。
Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,Who was Frederick Douglass's spouse?,"Frederick Douglass had two spouses: his first wife was Anna Murray Douglass, and his second wife was Helen Pitts Douglass.",Helen Pitts and Mary Birdsall,False,0.2702702702702703,0.0,预测答案只提到了Helen Pitts（即Helen Pitts Douglass），但遗漏了Frederick Douglass的第一任配偶Anna Murray Douglass，同时错误地引入了无关人物Mary Birdsall。标准答案明确指出他有两位配偶，而预测答案既未完整覆盖关键信息，又在语义上存在错误，因为Mary Birdsall并非Douglass的配偶，而是与Helen Pitts相关的其他人物。因此，预测答案未能正确回答问题。,Helen Pitts and Anna Murray,True,0.4736842105263158,0.0,预测答案“Helen Pitts and Anna Murray”虽然未明确标注“第一任”和“第二任”配偶的顺序，但完整列出了标准答案中提到的两位关键人物——安娜·默里·道格拉斯和海伦·皮茨·道格拉斯，且姓名信息准确无误。在语义上，它直接回应了“弗雷德里克·道格拉斯的配偶是谁”的问题核心，即指出其配偶的具体身份。尽管措辞简略且未包含婚姻顺序细节，但关键信息完整且无错误，因此可以视为正确回答了问题。
Where is Ulrich Walter's employer headquartered?,Who is Ulrich Walter's employer?,Ulrich Walter's employers were the German astronaut team and the German Aerospace Center (DLR).,German Aerospace Center,True,0.2222222222222222,0.0,预测答案“German Aerospace Center”是标准答案中明确列出的雇主之一，即德国航空航天中心（DLR）。虽然标准答案还提到了德国宇航员团队，但预测答案抓住了核心雇主信息，语义上与标准答案的关键部分完全一致，且措辞差异在允许范围内，因此可以认为正确回答了问题。,German Aerospace Center,True,0.2222222222222222,0.0,预测答案“German Aerospace Center”是标准答案中明确列出的雇主之一，即德国航空航天中心（DLR）。虽然标准答案还提到了德国宇航员团队，但预测答案抓住了核心雇主信息，语义上与标准答案的关键部分完全一致，且措辞差异在允许范围内，因此可以认为正确回答了问题。
Who is the city where Lesnoye Sanatorium is located named after?,Where is Lesnoye Sanatorium located?,"Lesnoye Sanatorium is located in the city of Tolyatti, Russia.","Tolyatti, Russia",True,0.3333333333333333,0.0,"预测答案“Tolyatti, Russia”完整包含了标准答案中的关键信息，即地点“Tolyatti”和国家“Russia”，虽然省略了“Lesnoye Sanatorium is located in the city of”这一表述，但语义上与标准答案完全等价，都准确指出了该疗养院位于俄罗斯陶里亚蒂市。这种措辞差异不影响核心信息的传递，符合判断标准中允许细微差异的要求。","Tolyatti, Russia",True,0.3333333333333333,0.0,"预测答案“Tolyatti, Russia”完整包含了标准答案中的关键信息，即地点“Tolyatti”和国家“Russia”，虽然省略了“Lesnoye Sanatorium is located in the city of”这一表述，但语义上与标准答案完全等价，都准确指出了该疗养院位于俄罗斯陶里亚蒂市。这种措辞差异不影响核心信息的传递，符合判断标准中允许细微差异的要求。"
Who is the city where Lesnoye Sanatorium is located named after?,Who is the city of Tolyatti named after?,"The city of Tolyatti is named after Palmiro Togliatti, the longest-serving secretary of the Italian Communist Party.",Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”直接提供了标准答案中的核心信息，即城市以帕尔米罗·陶里亚蒂命名。虽然预测答案省略了标准答案中关于其身份的补充说明（意大利共产党长期书记），但这并不影响其正确回答问题的本质，因为问题仅询问命名对象，预测答案在语义上与标准答案的关键部分完全等价，且措辞差异不影响意思的一致性。,Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”直接提供了标准答案中的核心信息，即城市以帕尔米罗·陶里亚蒂命名。虽然预测答案省略了标准答案中关于其身份的补充说明（意大利共产党长期书记），但这并不影响其正确回答问题的本质，因为问题仅询问命名对象，预测答案在语义上与标准答案的关键部分完全等价，且措辞差异不影响意思的一致性。
Whom is the birth place of Ravil Aryapov named after?,Who is Ravil Aryapov and where was he born?,"Ravil Aryapov is a Russian professional football coach and former player. He was born in Stavropol, which is now the city of Tolyatti.","Ravil Velimukhamedovich Aryapov is a Russian professional football coach and former player. He was born on February 1, 1948 in Stavropol.",True,0.6129032258064516,0.0,预测答案准确提供了Ravil Aryapov的身份（俄罗斯职业足球教练和前球员），并正确指出了他的出生地Stavropol，这与标准答案的核心信息完全一致。尽管预测答案补充了出生日期和全名细节，且未提及Stavropol现为Tolyatti这一背景，但这些不影响对“身份和出生地”问题的正确回答。语义上两者等价，关键信息无矛盾，符合允许措辞差异的判断标准。,"Ravil Velimukhamedovich Aryapov is a Russian professional football coach and former player. He was born in Stavropol, Russia.",True,0.7037037037037037,0.0,预测答案准确提供了Ravil Aryapov的身份（俄罗斯职业足球教练和前球员）以及出生地（Stavropol），这与标准答案的核心信息完全一致。虽然预测答案未提及Stavropol现为Tolyatti这一细节，但这并不影响对“出生地”关键点的正确回答，且语义上与标准答案等价。允许的措辞差异（如添加中间名“Velimukhamedovich”和补充“Russia”）反而使答案更完整，因此预测答案正确回答了问题。
Whom is the birth place of Ravil Aryapov named after?,Whom is the city of Tolyatti named after?,"The city of Tolyatti is named after Palmiro Togliatti, the longest-serving secretary of the Italian Communist Party.",Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”直接提供了标准答案中的核心信息，即城市命名的对象。虽然预测答案省略了标准答案中关于其身份的补充描述（意大利共产党长期书记），但问题仅询问命名对象，预测答案在语义上完全等价且准确回应了问题，符合允许措辞差异但意思一致的标准。,Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”直接提供了标准答案中的核心信息，即城市命名的对象。虽然预测答案省略了标准答案中关于其身份的补充描述（意大利共产党长期书记），但问题仅询问命名对象，预测答案在语义上完全等价且准确回应了问题，符合允许措辞差异但意思一致的标准。
Who is the city that AvtoVAZ's headquarters is located in named after?,In which city is AvtoVAZ's headquarters located?,Tolyatti,Tolyatti,True,1.0,1.0,预测答案“Tolyatti”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。该答案直接、准确地指出了AvtoVAZ总部所在的城市，符合问题要求，因此可以明确判定为正确回答。,Tolyatti,True,1.0,1.0,预测答案“Tolyatti”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。该答案直接、准确地指出了AvtoVAZ总部所在的城市，符合问题要求，因此可以明确判定为正确回答。
Who is the city that AvtoVAZ's headquarters is located in named after?,Who is the city of Tolyatti named after?,"The city of Tolyatti is named after Palmiro Togliatti, the longest-serving secretary of the Italian Communist Party.",Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”直接提供了标准答案中的核心信息，即城市以帕尔米罗·陶里亚蒂命名。虽然预测答案省略了标准答案中关于其身份的补充说明（意大利共产党长期书记），但这并不影响其正确回答问题的本质，因为问题仅询问命名对象，预测答案在语义上与标准答案的关键部分完全等价，且措辞差异不影响意思的一致性。,Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”直接提供了标准答案中的核心信息，即城市以帕尔米罗·陶里亚蒂命名。虽然预测答案省略了标准答案中关于其身份的补充说明（意大利共产党长期书记），但这并不影响其正确回答问题的本质，因为问题仅询问命名对象，预测答案在语义上与标准答案的关键部分完全等价，且措辞差异不影响意思的一致性。
Where was the founder of the National Women's Party born?,Who is the founder of the National Women's Party?,Alice Paul,Alice Paul,True,1.0,1.0,预测答案“Alice Paul”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。这一答案准确无误地指出了国家妇女党的创始人，直接回应了问题核心，符合所有判断标准，因此是正确的回答。,Alice Paul,True,1.0,1.0,预测答案“Alice Paul”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。这一答案准确无误地指出了国家妇女党的创始人，直接回应了问题核心，符合所有判断标准，因此是正确的回答。
Where was the founder of the National Women's Party born?,Where was Alice Paul born?,"Mount Laurel Township, New Jersey.","Paulsdale, in Mount Laurel Township, New Jersey",True,0.7142857142857143,0.0,"预测答案“Paulsdale, in Mount Laurel Township, New Jersey”完全包含了标准答案“Mount Laurel Township, New Jersey”的关键信息，并在语义上等价。虽然预测答案添加了更具体的细节“Paulsdale”，但这并未改变标准答案的核心内容，反而提供了更精确的补充。根据判断标准，允许措辞上的细微差异，只要意思保持一致即可，因此预测答案正确回答了问题。","Paulsdale, in Mount Laurel Township, New Jersey",True,0.7142857142857143,0.0,"预测答案“Paulsdale, in Mount Laurel Township, New Jersey”完全包含了标准答案“Mount Laurel Township, New Jersey”的关键信息，并在语义上等价。虽然预测答案添加了更具体的细节“Paulsdale”，但这并未改变标准答案的核心内容，反而提供了更精确的补充。根据判断标准，允许措辞上的细微差异，只要意思保持一致即可，因此预测答案正确回答了问题。"
What administrative territorial entity is the owner of Ciudad Deportiva located?,Where is Ciudad Deportiva located?,"Ciudad Deportiva is located in Nuevo Laredo, Mexico.","Ciudad Deportiva is located in Nuevo Laredo, Mexico.",True,1.0,1.0,预测答案包含了标准答案的关键信息（地点名称和国家），语义上与标准答案完全等价，且措辞无任何差异，意思保持高度一致，因此可以确认预测答案正确回答了问题。,"Ciudad Deportiva is located in Nuevo Laredo, Mexico.",True,1.0,1.0,预测答案包含了标准答案的关键信息（地点名称和国家），语义上与标准答案完全等价，且措辞无任何差异，意思保持高度一致，因此可以确认预测答案正确回答了问题。
What administrative territorial entity is the owner of Ciudad Deportiva located?,"What administrative territorial entity owns the Ciudad Deportiva sports complex in Nuevo Laredo, Mexico?",The Ciudad Deportiva sports complex is owned by the Nuevo Laredo Municipality.,The Municipality of Nuevo Laredo,True,0.4,0.0,预测答案“The Municipality of Nuevo Laredo”与标准答案“the Nuevo Laredo Municipality”在语义上完全等价，两者都指代同一个行政实体，即墨西哥新拉雷多的市政当局。尽管措辞略有差异（如“Municipality of”与“Municipality”的位置不同），但核心信息一致，都准确表达了体育综合体由当地政府所有这一关键事实，没有引入任何错误或歧义信息。,The Municipality of Nuevo Laredo,True,0.4,0.0,预测答案“The Municipality of Nuevo Laredo”与标准答案“the Nuevo Laredo Municipality”在语义上完全等价，两者都指代同一个行政实体，即墨西哥新拉雷多的市政当局。尽管措辞略有差异（如“Municipality of”与“Municipality”的位置不同），但核心信息一致，都准确表达了体育综合体由当地政府所有这一关键事实，没有引入任何错误或歧义信息。
Who founded the company that distributed the film UHF?,Which company distributed the film UHF?,Orion Pictures,Orion Pictures,True,1.0,1.0,预测答案“Orion Pictures”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。该答案准确指出了电影《UHF》的发行公司，直接回答了问题，符合所有判断标准，因此是正确的。,Orion Pictures,True,1.0,1.0,预测答案“Orion Pictures”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。该答案准确指出了电影《UHF》的发行公司，直接回答了问题，符合所有判断标准，因此是正确的。
Who founded the company that distributed the film UHF?,Who founded Orion Pictures?,Morris Mike Medavoy was a co-founder of Orion Pictures.,Morris Mike Medavoy,True,0.5882352941176471,0.0,"预测答案""Morris Mike Medavoy""直接提供了标准答案中的核心信息，即Orion Pictures的创始人姓名。虽然预测答案省略了""co-founder""这一具体角色描述，但标准答案的关键事实是创始人的身份，而预测答案准确指出了该人物。在语义上，提及创始人姓名已足以回答""Who founded""的问题，且没有与标准答案产生矛盾。这种措辞差异属于可接受的简化，因为核心信息保持一致，没有引入错误或误导性内容。",Morris Mike Medavoy,True,0.5882352941176471,0.0,"预测答案""Morris Mike Medavoy""直接提供了标准答案中的核心信息，即Orion Pictures的创始人姓名。虽然预测答案省略了""co-founder""这一具体角色描述，但标准答案的关键事实是创始人的身份，而预测答案准确指出了该人物。在语义上，提及创始人姓名已足以回答""Who founded""的问题，且没有与标准答案产生矛盾。这种措辞差异属于可接受的简化，因为核心信息保持一致，没有引入错误或误导性内容。"
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Who submitted the first version of the Equal Rights Amendment to Congress in 1923?,"Alice Paul, the head of the National Women's Party, revised the proposed Equal Rights Amendment in 1923.",Alice Paul,True,0.1111111111111111,0.0,"预测答案""Alice Paul""完全包含了标准答案中的核心关键信息，即提交第一版《平等权利修正案》的具体人物。虽然预测答案省略了标准答案中关于其身份（全国妇女党领袖）和具体行为（修订提案）的补充信息，但问题明确询问""谁提交了第一版""，预测答案直接给出了正确的人物姓名，在语义上与标准答案的核心事实完全等价，符合""允许措辞细微差异""的判断标准。",Alice Paul,True,0.1111111111111111,0.0,"预测答案""Alice Paul""完全包含了标准答案中的核心关键信息，即提交第一版《平等权利修正案》的具体人物。虽然预测答案省略了标准答案中关于其身份（全国妇女党领袖）和具体行为（修订提案）的补充信息，但问题明确询问""谁提交了第一版""，预测答案直接给出了正确的人物姓名，在语义上与标准答案的核心事实完全等价，符合""允许措辞细微差异""的判断标准。"
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,What is the place of birth of Alice Paul?,"Paulsdale, Mount Laurel Township, New Jersey","Paulsdale, in Mount Laurel Township, New Jersey",True,0.9411764705882353,0.0,"预测答案“Paulsdale, in Mount Laurel Township, New Jersey”与标准答案“Paulsdale, Mount Laurel Township, New Jersey”在语义上完全等价，都准确指出了Alice Paul的出生地为新泽西州月桂山镇（Mount Laurel Township）的Paulsdale。预测答案仅添加了介词“in”，这属于措辞上的细微差异，并未改变核心地理信息的表达，且关键地点名称和顺序保持一致，因此正确回答了问题。","Paulsdale, in Mount Laurel Township, New Jersey",True,0.9411764705882353,0.0,"预测答案“Paulsdale, in Mount Laurel Township, New Jersey”与标准答案“Paulsdale, Mount Laurel Township, New Jersey”在语义上完全等价，都准确指出了Alice Paul的出生地为新泽西州月桂山镇（Mount Laurel Township）的Paulsdale。预测答案仅添加了介词“in”，这属于措辞上的细微差异，并未改变核心地理信息的表达，且关键地点名称和顺序保持一致，因此正确回答了问题。"
"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",What is the location of the devolved body responsible for non-reserved matters since 2004?,"The devolved body is the Scottish Parliament, located in the Holyrood area of Edinburgh since September 2004.",Holyrood area of Edinburgh,True,0.4,0.0,预测答案“Holyrood area of Edinburgh”直接包含了标准答案中关于位置的核心信息，即自2004年以来权力下放机构所在地。虽然预测答案未明确提及“苏格兰议会”这一机构名称，但问题焦点在于“位置”，而标准答案的关键位置信息正是“Holyrood area of Edinburgh”。两者在语义上完全等价，且措辞差异不影响意思的一致性，因此预测答案正确回答了问题。,Holyrood area of Edinburgh,True,0.4,0.0,预测答案“Holyrood area of Edinburgh”直接包含了标准答案中关于位置的核心信息，即自2004年以来权力下放机构所在地。虽然预测答案未明确提及“苏格兰议会”这一机构名称，但问题焦点在于“位置”，而标准答案的关键位置信息正是“Holyrood area of Edinburgh”。两者在语义上完全等价，且措辞差异不影响意思的一致性，因此预测答案正确回答了问题。
