question_id,min_correct_rate,peak_strength,attention_mean,attention_std,attention_var,top5_concentration,top10_concentration,top20_concentration,top50_concentration,coverage_50_ratio,coverage_70_ratio,coverage_80_ratio,coverage_90_ratio,coverage_95_ratio,normalized_entropy,gini,layer_consistency,doc_len,log_doc_len,active_layers
Q159_Sub1,0.0,0.004185871221125126,7.060063944663852e-05,0.0002994145324919373,8.964906328401412e-08,0.21008117496967316,0.3174859583377838,0.44248196482658386,0.6440511345863342,0.020440251572327043,0.05110062893081761,0.08647798742138364,0.17138364779874213,0.30660377358490565,0.715400381418581,0.8693940805783751,0.45679470144103496,1272,7.149131598557407,"[21, 23, 18, 24]"
Q160_Sub1,1.0,0.005558643490076065,0.00010151421884074807,0.0003492171526886523,1.219526097884227e-07,0.12782247364521027,0.2102651298046112,0.3273274600505829,0.5383911728858948,0.02887844190732035,0.06447280053727333,0.10342511752854265,0.19274680993955676,0.3149764942914708,0.7538332910919479,0.8542690634661767,0.36345935638944277,1489,7.306531398939505,"[23, 24, 21, 27]"
Q160_Sub3,1.0,0.004040384199470282,5.990724093862809e-05,0.0002112946822308004,4.4645442898172405e-08,0.15800823271274567,0.23095917701721191,0.3176266551017761,0.48281484842300415,0.03590078328981723,0.09856396866840732,0.17428198433420367,0.3328981723237598,0.4915143603133159,0.792769566259129,0.782792875978763,0.38221065095337003,1532,7.334981878871814,"[24, 23, 18, 25]"
Q162_Sub1,0.0,0.006002203561365604,8.612915553385392e-05,0.0003380636335350573,1.1428701185423051e-07,0.1966632604598999,0.3113131523132324,0.4503560960292816,0.6557709574699402,0.023430178069353328,0.05810684161199625,0.09653233364573571,0.18744142455482662,0.29990627928772257,0.7237766907600526,0.8625222175622616,0.4813087341072415,1067,6.97354301952014,"[23, 21, 18, 24]"
Q162_Sub2,0.0,0.006613331846892834,9.797486563911662e-05,0.0003479397273622453,1.2106204394513043e-07,0.12155872583389282,0.19357739388942719,0.3000446557998657,0.502785325050354,0.028901734104046242,0.06242774566473988,0.09710982658959537,0.17052023121387283,0.2606936416184971,0.7491083438827542,0.8690270811745868,0.3745162837847731,1730,7.456454555176209,"[23, 24, 27, 21]"
Q164_Sub2,0.0,0.0045979078859090805,0.00010887711687246338,0.00035901772207580507,1.2889373124380654e-07,0.11500746011734009,0.19223745167255402,0.28753042221069336,0.46868231892585754,0.033642691415313224,0.07366589327146171,0.11716937354988399,0.21983758700696054,0.33120649651972156,0.7711425082664526,0.8429291846168401,0.27895130304768856,1724,7.45298232946546,"[23, 21, 27, 24]"
Q165_Sub1,0.0,0.0039889211766421795,6.11958239460364e-05,0.00024364462296944112,5.936270497386431e-08,0.16485220193862915,0.25196632742881775,0.36742353439331055,0.5559533834457397,0.024103831891223733,0.06056860321384425,0.1100123609394314,0.24598269468479605,0.4054388133498146,0.750409446973924,0.837220436509031,0.39504744767902666,1618,7.389563953677635,"[23, 24, 21, 18]"
Q165_Sub2,0.0,0.005664629861712456,4.9730333557818085e-05,0.00021149498934391886,4.473013248684765e-08,0.1387999802827835,0.2106524407863617,0.30946359038352966,0.4877137243747711,0.023067065356685176,0.074754378470739,0.1345578812473302,0.27509611277231955,0.4421187526697992,0.7696396216237507,0.8187917607836379,0.43000143000143004,2341,7.758760544157663,"[23, 24, 18, 26]"
Q166_Sub1,0.0,0.01093495637178421,0.00012137747398810461,0.0004240754060447216,1.7983995803660946e-07,0.1282786875963211,0.19347120821475983,0.29064422845840454,0.46365344524383545,0.03729456384323641,0.084070796460177,0.12389380530973451,0.20417193426042984,0.29898862199747156,0.7709520964607668,0.8421739224914366,0.39240733270584016,1582,7.367077059881012,"[23, 24, 21, 27]"
Q167_Sub1,0.0,0.0039139422588050365,0.00010171903704758734,0.00033150005037896335,1.0989229082269958e-07,0.12836304306983948,0.2188076674938202,0.3501165211200714,0.5687239766120911,0.030039525691699605,0.06956521739130435,0.11462450592885376,0.22924901185770752,0.366798418972332,0.7617274148731407,0.8361629982048795,0.45963759581809543,1265,7.143617602704121,"[24, 27, 21, 23]"
Q167_Sub2,0.35,0.006640605162829161,0.00011728233948815614,0.00037057528970763087,1.3732604031702067e-07,0.11618460714817047,0.19268889725208282,0.29804542660713196,0.46976426243782043,0.037859007832898174,0.08877284595300261,0.13903394255874674,0.2447780678851175,0.3674934725848564,0.7845225522798032,0.8209735094893864,0.33110660127402897,1532,7.334981878871814,"[24, 23, 21, 27]"
Q168_Sub1,0.0,0.006438200827687979,8.234289998654276e-05,0.0003420875291340053,1.1702388746925863e-07,0.22614045441150665,0.30210572481155396,0.3959985077381134,0.536619246006012,0.03492333901192504,0.1030664395229983,0.17802385008517888,0.3202725724020443,0.4735945485519591,0.7711409335775478,0.7882567362315267,0.43815896669276827,1174,7.069023426578259,"[23, 19, 24, 18]"
Q169_Sub1,1.0,0.004015767481178045,9.82591591309756e-05,0.0003326589649077505,1.1066198624121171e-07,0.1845231056213379,0.2973653972148895,0.4260938763618469,0.6206693053245544,0.031746031746031744,0.0761904761904762,0.1259259259259259,0.22962962962962963,0.3502645502645503,0.7513781948107351,0.836564285744505,0.5498267251422931,945,6.852242569051878,"[21, 24, 23, 19]"
Q170_Sub2,0.0,0.008036111481487751,0.0001157136430265382,0.000452167761977762,2.0445568793547864e-07,0.16301372647285461,0.2618911862373352,0.37194857001304626,0.5721802711486816,0.0264808362369338,0.05505226480836237,0.0794425087108014,0.1337979094076655,0.21742160278745645,0.7199588116164167,0.885950854073017,0.40978004596054557,1435,7.269616749608169,"[23, 24, 27, 21]"
Q172_Sub1,1.0,0.005334393121302128,0.00011088199244113639,0.0003398107655812055,1.1547136580247752e-07,0.14258542656898499,0.22765162587165833,0.34429824352264404,0.5404927134513855,0.03959484346224678,0.08747697974217311,0.13351749539594843,0.23480662983425415,0.3453038674033149,0.7725796415437164,0.8281815043981287,0.46650737759892696,1086,6.99117688712121,"[23, 24, 18, 19]"
Q174_Sub1,0.05,0.005385588854551315,0.0001117033461923711,0.00041512897587381303,1.7233206506261922e-07,0.13614240288734436,0.22438663244247437,0.3696533739566803,0.603622317314148,0.02309307207837649,0.05318404478656403,0.08257522743177047,0.15255423372988103,0.2568229531140658,0.7264680775589522,0.8789061036187242,0.46832146832146826,1429,7.265429723253953,"[23, 21, 19, 20]"
Q174_Sub2,0.2,0.004877985455095768,0.00010360936721554026,0.00036369854933582246,1.322766394196151e-07,0.15210199356079102,0.2393307387828827,0.35715335607528687,0.550036609172821,0.029433406916850625,0.0706401766004415,0.10890360559234731,0.1905813097866078,0.2891832229580574,0.7499035506072612,0.8567133877379267,0.4636960126901723,1359,7.215239978730097,"[23, 24, 19, 21]"
Q177_Sub1,0.0,0.00675010634586215,0.00011379884381312877,0.0003872829838655889,1.4998811082023167e-07,0.18838466703891754,0.2689844071865082,0.3781147301197052,0.5606489777565002,0.03747534516765286,0.09171597633136094,0.15779092702169625,0.2958579881656805,0.4368836291913215,0.7767015143131915,0.7995587207535659,0.4234383637368712,1014,6.922643891475888,"[23, 19, 24, 18]"
Q178_Sub1,1.0,0.004397241398692131,0.00012416340177878737,0.0003682690148707479,1.3562207357153966e-07,0.16119393706321716,0.2554413974285126,0.3787109851837158,0.5803697109222412,0.03871681415929203,0.09513274336283185,0.1570796460176991,0.2842920353982301,0.4247787610619469,0.781611246367642,0.8007168510754485,0.4754895740811234,904,6.807934943699926,"[24, 23, 21, 18]"
Q179_Sub1,0.0,0.004595662001520395,9.039213182404637e-05,0.0003088204830419272,9.537008338611486e-08,0.1648000329732895,0.2633272707462311,0.40675482153892517,0.6016173362731934,0.02859778597785978,0.08302583025830258,0.1522140221402214,0.31088560885608857,0.47878228782287824,0.7699094687482653,0.7999417737514194,0.5805946791862285,1084,6.98933526597456,"[18, 24, 23, 19]"
Q180_Sub2,0.0,0.009200036525726318,0.00016859231982380152,0.0005495923687703907,3.02051745393328e-07,0.15584589540958405,0.23089604079723358,0.34859246015548706,0.557123601436615,0.03755868544600939,0.07981220657276995,0.11643192488262911,0.18967136150234742,0.2948356807511737,0.7571121060614332,0.8456031501403694,0.41920071647862894,1065,6.97166860472579,"[21, 23, 19, 24]"
Q181_Sub1,0.0,0.0053696585819125175,6.659937207587063e-05,0.0002824505791068077,7.977833149652724e-08,0.18212150037288666,0.2880302965641022,0.42242205142974854,0.6138978600502014,0.020905923344947737,0.0529616724738676,0.08850174216027874,0.18118466898954705,0.2961672473867596,0.7221090959685746,0.8695051709020378,0.36402841197361746,1435,7.269616749608169,"[21, 23, 27, 19]"
Q181_Sub2,0.0,0.009989360347390175,0.00015681583317928016,0.0005346316029317677,2.858309642306267e-07,0.15624849498271942,0.21642997860908508,0.31612473726272583,0.5203996300697327,0.03656597774244833,0.08028616852146264,0.11844197138314785,0.1987281399046105,0.3036565977742448,0.762244802606152,0.8430332640774787,0.4114404503305071,1258,7.138073034044347,"[24, 23, 21, 19]"
Q182_Sub1,1.0,0.008698136545717716,7.57592570153065e-05,0.00038838270120322704,1.5084113158536638e-07,0.248260036110878,0.3408697843551636,0.466552734375,0.6326844692230225,0.017111567419575632,0.0485968514715948,0.08555783709787816,0.1759069130732375,0.2950034223134839,0.7018522032760358,0.8758538832747507,0.554139652731202,1461,7.2875606403097235,"[23, 24, 19, 21]"
Q182_Sub3,1.0,0.004513615742325783,0.0001028023034450598,0.0003388853801880032,1.1484330997291181e-07,0.11746108531951904,0.1985235959291458,0.3121550977230072,0.5167447924613953,0.03057905009759271,0.07351984385165908,0.12036434612882238,0.22055953155497723,0.33116460637605727,0.7661950737705578,0.8433709881325451,0.5172428215906476,1537,7.338238150065589,"[23, 24, 27, 21]"
Q184_Sub1,0.95,0.0046224817633628845,5.4720938351238146e-05,0.00022653081396128982,5.131620994802688e-08,0.20107701420783997,0.285532146692276,0.4090738594532013,0.6102442145347595,0.023752969121140142,0.06413301662707839,0.11163895486935867,0.22565320665083136,0.38638163103721296,0.7393473275404341,0.8399331164402186,0.3341137450004878,1263,7.142036574706803,"[23, 24, 25, 18]"
Q184_Sub2,0.0,0.005362123250961304,0.00010475508315721527,0.0003288307343609631,1.081296474580995e-07,0.11941930651664734,0.18944808840751648,0.3000999391078949,0.48873358964920044,0.03617747440273038,0.08464163822525597,0.1392491467576792,0.25324232081911263,0.39044368600682594,0.7838910027501446,0.817554765507821,0.3390139032733892,1465,7.290292882446597,"[23, 24, 27, 18]"
Q185_Sub1,1.0,0.0074600400403141975,7.223346619866788e-05,0.00036212411941960454,1.3113388774854684e-07,0.2516646981239319,0.347585529088974,0.4666396379470825,0.6378189921379089,0.0169971671388102,0.05099150141643059,0.09419263456090651,0.21388101983002833,0.3654390934844193,0.710787691395917,0.8569724868888988,0.5172428215906477,1412,7.253470382684528,"[23, 19, 21, 18]"
Q185_Sub2,1.0,0.006034499034285545,0.00010160319652641192,0.00037673584301956,1.4192988828654052e-07,0.18743567168712616,0.28418609499931335,0.3890354633331299,0.5729087591171265,0.029654036243822075,0.0757825370675453,0.12932454695222406,0.25617792421746294,0.40774299835255357,0.7586478870865045,0.8240200853358146,0.4934247380710716,1214,7.102499355774649,"[19, 23, 21, 24]"
Q187_Sub1,0.0,0.006002203561365604,8.612915553385392e-05,0.0003380636335350573,1.1428701185423051e-07,0.1966632604598999,0.3113131523132324,0.4503560960292816,0.6557709574699402,0.023430178069353328,0.05810684161199625,0.09653233364573571,0.18744142455482662,0.29990627928772257,0.7237766907600526,0.8625222175622616,0.4813087341072415,1067,6.97354301952014,"[23, 21, 18, 24]"
Q187_Sub2,0.75,0.005273537244647741,9.328281157650054e-05,0.000325263652484864,1.0579645248753877e-07,0.12166386842727661,0.20744957029819489,0.32152655720710754,0.5207204818725586,0.028696194635059263,0.066126013724267,0.09981285090455397,0.17779164067373673,0.27386150966936995,0.7502888468057203,0.864810866999576,0.3476874003189792,1603,7.38025578842646,"[23, 24, 27, 21]"
Q188_Sub1,1.0,0.007088812999427319,0.00011694072600221261,0.0004083752282895148,1.6677032022016647e-07,0.17907732725143433,0.27517130970954895,0.4029650390148163,0.6017176508903503,0.030563514804202482,0.07736389684813753,0.14231136580706782,0.2836676217765043,0.44317096466093603,0.7641708420996834,0.8115657171183961,0.6158748712810665,1047,6.954638864880987,"[23, 24, 21, 19]"
Q188_Sub3,1.0,0.0054777562618255615,7.337937859119847e-05,0.00026265549240633845,6.898790871900928e-08,0.1372259557247162,0.22303897142410278,0.33007359504699707,0.5390278697013855,0.02911306702775897,0.07041299932295193,0.11916046039268788,0.22884224779959378,0.36357481381178064,0.7622478766767031,0.8361922894293059,0.40352787456445993,1477,7.298445101508147,"[23, 24, 27, 18]"
Q192_Sub2,0.15,0.006436673458665609,0.00010801185271702707,0.0003660891961771995,1.3402129184214573e-07,0.14107133448123932,0.219106987118721,0.331181138753891,0.5214155912399292,0.032857142857142856,0.07857142857142857,0.12928571428571428,0.24071428571428571,0.3757142857142857,0.7709426129771717,0.8276352042055117,0.37354696178225594,1400,7.244941546337007,"[23, 27, 24, 18]"
Q194_Sub1,1.0,0.00562934810295701,6.093240881455131e-05,0.00026836173492483795,7.201802532108559e-08,0.17135344445705414,0.2631322145462036,0.400004118680954,0.618217945098877,0.019704433497536946,0.0437192118226601,0.07266009852216748,0.13977832512315272,0.2395320197044335,0.707470834669435,0.8913521518569003,0.45719208431743513,1624,7.393263094763838,"[23, 21, 24, 27]"
Q196_Sub2,1.0,0.005266166292130947,0.0001380193862132728,0.0003920533927157521,1.537058551548398e-07,0.13342751562595367,0.20960499346256256,0.3133940100669861,0.5268747806549072,0.04283054003724395,0.09776536312849161,0.15921787709497207,0.2839851024208566,0.4180633147113594,0.7928810850534738,0.7981147827244475,0.4787534190519265,1074,6.980075940561763,"[23, 24, 18, 21]"
